@relation activation3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 {1,-1}

@data
5.1874,6.1907,1.1124,9.2681,1573.1,189.38,7.2462,-0.015033,0.082423,0.47274,3.3656,0.81605,1.3224,0.92124,0.90046,0.80593,0.66514,0.5755,0.56459,0.45954,0.34451,0.25365,0.25518,0.0040493,-0.00047996,0.0005901,-5.5016e-05,0.00013128,-0.00050688,2.8861e-05,-0.00035765,-9.1005e-05,8.1649e-05,-0.0001975,6.7469e-05,-0.00011583,-0.0004411,-0.00012851,2.9656e-05,5.2465e-05,0.0001028,-0.00013315,-7.2499e-06,-1.7712e-05,4.116e-05,3.8181e-05,-5.1972e-05,6.3552e-05,-2.9664e-05,1
242.94,193.59,107.77,378.27,383,105.85,7.6009,-0.013101,0.051135,0.77719,2.9501,1.0478,1.3659,0.89154,0.94489,0.80334,0.73326,0.62948,0.55801,0.46753,0.40942,0.31554,0.25731,-0.00090264,-4.742e-05,7.6464e-05,-7.71e-05,4.5323e-06,-8.1067e-06,4.6535e-05,-0.00010117,-5.2248e-05,-6.8175e-05,9.923e-06,-4.5022e-05,-0.00010523,-4.6662e-05,8.9133e-05,1.7872e-05,6.494e-05,3.2829e-05,1.0625e-05,1.0818e-05,-1.0808e-06,2.3693e-05,-1.6611e-05,-2.2564e-06,1.2612e-06,-4.9037e-05,1
84.849,81.21,34.07,135.69,1090.1,107.34,6.6108,-0.020092,0.024435,0.86133,2.9798,1.0815,1.3118,0.97574,1.0499,0.76591,0.72451,0.67521,0.51769,0.51153,0.39882,0.28546,0.28517,0.00026087,-7.8067e-05,0.0001166,9.5618e-05,8.5327e-05,-7.3378e-05,2.0511e-05,9.3416e-05,-8.7602e-05,-3.0078e-06,8.8184e-05,-4.5242e-05,-3.7902e-06,-3.9529e-05,5.3323e-05,5.0807e-05,6.867e-05,1.669e-05,3.7261e-05,1.6643e-05,1.1919e-05,3.0939e-05,1.8374e-05,-1.232e-05,-7.2542e-06,1.0277e-05,-1
346.56,270.6,158.58,534.82,1048.1,112.49,5.3689,0.0071715,0.051344,1.053,2.5525,0.85434,1.585,0.91272,0.95948,0.78517,0.77349,0.6195,0.5295,0.50485,0.4094,0.28383,0.27244,-0.00030347,-0.00074336,0.00067271,8.805e-05,-5.7831e-05,4.2387e-05,-1.1753e-05,6.6805e-05,0.00014213,-4.7796e-05,0.00026494,-0.00010131,-1.4372e-05,-0.00021906,-1.3329e-05,0.00016721,7.54e-05,4.9637e-05,6.6961e-05,4.5796e-05,8.7619e-05,2.1035e-05,-1.2198e-05,0.00012772,-1.204e-05,-1.2034e-05,-1
172.91,162.55,55.076,290.85,445.23,106.75,6.1802,0.0068263,0.033948,0.87377,3.0559,0.57481,1.4034,0.97295,1.0014,0.84744,0.75469,0.66912,0.57545,0.37058,0.29653,0.37533,0.3151,-0.00073627,-0.00062522,-0.00042299,-0.00011942,0.00033468,6.2181e-05,6.3785e-05,-0.00014064,-7.8023e-05,8.5368e-05,-7.057e-05,-3.7824e-05,-2.0549e-06,8.884e-05,8.4359e-05,9.1775e-05,3.7337e-05,2.9127e-05,-1.6907e-05,-4.8318e-05,-4.9443e-05,1.3094e-05,3.8697e-05,4.2908e-05,-6.4697e-05,-5.5519e-05,1
121.06,131.76,29.627,212.65,831.84,141.5,6.1449,-0.022196,0.047167,0.50803,3.1993,0.47138,0.87684,0.72739,0.9162,0.77907,0.81897,0.67944,0.76908,0.6028,0.31066,0.034189,0.18201,-0.0012451,-0.001302,-9.7545e-05,9.542e-05,0.00072161,0.00035771,-0.00084591,-0.00076347,0.0011421,0.00072815,-0.0011348,-0.0015381,-0.00040907,-8.3084e-05,1.5428e-05,6.3839e-05,6.0505e-05,0.00010824,9.7843e-05,-8.3496e-05,-0.00011741,3.8699e-05,-6.823e-05,-9.4942e-05,1.3289e-05,2.4728e-05,1
106.09,101.74,38.837,173.46,666.81,112.19,6.5409,-0.022627,0.055222,0.85716,2.6757,0.58127,1.3378,0.93974,1.0133,0.85265,0.79398,0.67721,0.52145,0.50017,0.41439,0.23852,0.12071,-0.0013898,-0.00043686,0.00011208,-6.6935e-05,-0.00071927,-0.0002471,0.00021527,0.00067325,4.1152e-05,-0.00024075,-0.00035965,3.5886e-05,0.00025982,1.4184e-05,-0.00021236,3.9772e-05,-0.00014712,3.7813e-05,8.6769e-05,1.0617e-05,2.1442e-05,6.6873e-08,-1.4255e-06,-1.972e-05,8.6466e-05,-1.0141e-05,-1
171.73,140.24,70.272,273.25,1117.3,134.79,7.4673,-0.021477,0.040848,0.95738,3.2988,1.0916,1.3523,0.97262,1.0144,0.79663,0.70223,0.72212,0.60166,0.43946,0.36428,0.30921,0.2091,-0.00044024,-0.00019704,0.00035054,-3.2992e-05,-0.00022888,0.00019133,0.00023746,-0.00010868,-1.1389e-05,0.00011308,7.2435e-05,-4.5551e-05,-6.2219e-05,2.2745e-05,3.9149e-05,-1.8791e-05,3.3185e-05,5.0787e-06,4.1442e-05,3.1968e-05,-6.2706e-05,6.2264e-06,2.4894e-05,1.1104e-07,-4.0386e-05,1.188e-05,1
212.23,156.1,91.335,333.14,611.51,173.56,7.0334,0.010415,0.04103,0.9633,2.5186,0.39173,0.81337,0.79021,1.1078,0.70557,0.71733,0.78834,0.58325,0.3023,0.3873,0.3891,0.18355,0.0040749,-3.9475e-05,0.00041573,-0.0002801,-5.3743e-05,-0.00017073,-0.00020459,-9.77e-05,8.8147e-05,-0.0001131,1.1609e-05,0.00010431,0.00011443,2.9847e-05,5.6476e-05,-2.6533e-05,4.1684e-05,2.5095e-05,1.5051e-05,1.392e-05,-5.027e-05,8.7106e-06,1.6749e-05,-6.8074e-05,2.8871e-06,6.7814e-05,-1
27.018,72.786,2.3702,51.713,788.94,173.75,6.7084,-0.0053214,0.011659,0.87909,3.1441,1.1407,1.2377,0.92019,0.91791,0.73465,0.71132,0.61063,0.56042,0.45906,0.40996,0.34762,0.26842,0.0031008,-0.00024821,1.7889e-05,-0.00040341,-0.00040674,-0.00037706,-0.00031499,-0.00027168,-0.00012014,-9.0777e-05,-0.00010848,1.4804e-05,0.00013074,-3.7062e-05,2.4075e-06,-3.9465e-05,1.3091e-05,-1.4012e-05,-7.2224e-06,-1.1487e-05,-3.9973e-05,-2.2169e-05,-9.9687e-06,5.7028e-05,3.9449e-05,3.4522e-05,1
104.84,75.378,48.335,161.39,753.83,115.51,7.616,-0.029607,0.038384,0.89853,2.6991,1.0469,1.1398,0.836,1.0351,0.73577,0.68762,0.66848,0.56903,0.50882,0.36906,0.32011,0.23498,0.00073334,-0.00039233,-0.00015841,-0.00016637,8.3242e-05,-0.00016199,-6.1233e-05,9.9757e-05,2.4156e-05,4.369e-05,-2.2653e-05,-0.00026577,2.0313e-06,-5.0023e-05,7.3735e-05,8.7911e-05,-1.851e-05,7.3686e-05,8.0251e-05,1.5023e-05,-3.4627e-05,3.6079e-05,3.8683e-05,-2.3411e-05,2.9402e-06,-2.1678e-05,-1
112.98,87.086,49.651,176.36,425.13,99.443,6.9593,-0.0034472,0.043602,0.77303,2.5528,0.78975,1.3881,0.89619,1.0291,0.79713,0.74218,0.57717,0.54967,0.4497,0.52582,0.35836,0.1983,-9.9136e-05,-6.3737e-05,0.00012777,0.00028298,0.00022473,0.00026786,0.00010936,-0.00016443,-6.9436e-05,0.0002162,5.1427e-05,7.7858e-05,-4.5627e-05,0.00012552,0.00013737,-6.181e-06,7.5665e-05,5.7987e-05,-2.3932e-06,-6.0244e-06,-2.7161e-05,3.772e-05,-1.2224e-06,5.4803e-05,-1.1377e-05,-2.4706e-05,1
79.605,94.28,18.436,140.87,415.71,134.67,6.2129,-0.060101,0.054195,0.84318,2.9803,0.94616,1.5011,0.94883,1.0179,0.8457,0.65809,0.61039,0.50964,0.49658,0.28903,0.21498,0.20068,-0.0015061,0.00033573,0.00026071,0.00022204,0.00057995,0.00038866,6.8775e-06,-1.8528e-05,-0.0001723,-0.00050986,-0.00075023,-0.00027965,0.00018589,0.0001436,-0.00013814,3.2143e-05,1.6535e-05,-8.0323e-05,-1.7755e-05,4.4133e-05,-1.4712e-05,-3.4191e-05,-6.585e-05,-3.8694e-05,-4.7405e-05,-1.7646e-05,1
198.22,202.72,33.593,363.03,1113.9,174.87,6.7997,-0.0018443,0.026339,0.92696,2.6641,0.98914,1.3027,0.7865,0.8678,0.78858,0.67352,0.64011,0.52173,0.37834,0.42625,0.33906,0.27328,-0.00081025,0.00024864,-0.00074043,4.9658e-05,-0.00012962,-0.00027968,-6.7749e-05,1.967e-05,-0.00015013,6.3331e-05,-8.0174e-05,0.00010799,9.5774e-05,1.2068e-06,-8.0764e-05,0.00012829,-5.377e-05,-2.922e-05,4.4126e-05,-3.7503e-06,-3.9439e-05,4.6293e-05,-2.0475e-05,1.4736e-05,-1.1108e-05,-1.8007e-05,1
192.43,135.58,96.713,288.22,689.25,108.96,6.3177,-0.025039,0.066773,0.90682,2.8868,1.0918,1.4355,0.94282,1.0524,0.83431,0.76131,0.68899,0.53903,0.45471,0.35587,0.33721,0.18207,-0.00027564,-0.00025771,-0.00028251,-0.00060267,6.4893e-05,0.00015271,0.00022052,-4.5111e-05,-0.00011532,-2.7836e-06,3.1315e-05,0.00020054,-1.1949e-05,-3.8223e-05,-9.0024e-05,-0.00012873,-0.00012689,1.8349e-05,7.6472e-06,2.6298e-05,-1.4041e-05,-5.3102e-05,-2.1988e-05,1.9855e-05,3.7653e-05,2.7632e-06,-1
36.09,60.784,5.9031,66.322,162.93,70.753,5.174,0.0057446,0.054292,0.51321,3.0078,0.92555,1.5951,0.87829,0.95802,0.74673,0.75651,0.60478,0.53457,0.3811,0.37838,0.2302,0.18496,0.00016645,4.5951e-05,-0.00016891,4.1913e-05,1.1933e-05,-0.00011877,-8.8667e-05,6.3616e-05,-6.6862e-05,-0.00010901,-8.5624e-07,-3.1548e-05,-5.9609e-05,2.8899e-05,-1.3174e-05,-0.00013741,-1.6577e-06,-2.3869e-05,-4.2498e-05,-1.2626e-05,-4.4682e-05,-8.6776e-06,8.7284e-06,-7.1047e-06,-8.2489e-06,2.3853e-05,1
76.293,103.08,15.149,137.57,757.09,159.19,6.644,-0.0081603,0.073702,0.70453,3.2306,0.88885,1.4307,0.8737,0.9146,0.77828,0.59119,0.76726,0.68436,0.39686,0.42979,0.37095,0.22849,-0.00074031,-0.0012155,-5.836e-05,-0.00015448,-0.00037308,-0.00013499,-0.0003409,-0.00017388,0.00010705,-0.00016633,-0.00032829,7.8926e-05,4.5e-05,4.4456e-05,4.2621e-05,0.00020481,0.00014259,7.4338e-05,0.00010548,5.2534e-05,1.6819e-05,0.00011218,-6.9776e-05,-4.8641e-06,-2.5846e-05,1.6313e-05,1
263.06,252.75,95.416,430.9,953.74,102.63,5.6838,0.003462,0.048205,0.9391,2.7119,0.65979,1.2423,0.86374,1.0994,0.80387,0.7172,0.67123,0.60252,0.4157,0.41717,0.33335,0.15712,-8.5235e-05,-0.00088425,3.1025e-06,0.00022691,0.0003923,0.00014193,-2.5335e-05,1.3162e-05,-7.3189e-05,7.9425e-06,0.00023851,-6.123e-05,-0.00015659,-2.3089e-05,5.8303e-05,-7.4162e-05,0.00012397,0.00010137,6.9301e-05,7.5775e-05,2.0906e-05,7.9914e-05,3.6955e-05,3.0379e-05,-1.6319e-05,-4.8062e-05,1
210.3,300.86,32.747,388.09,412.1,89.979,5.7159,0.044768,0.048101,0.75496,3.2064,0.58469,1.1847,0.84742,0.98475,0.86205,0.68596,0.62867,0.56546,0.47391,0.36319,0.30213,0.2168,-0.0002384,-0.00086692,-0.00012353,-0.00020874,2.5882e-05,0.00035587,9.1625e-05,-5.3513e-05,-0.00015376,-0.00031131,-0.00025399,-9.5672e-05,4.0974e-05,0.00021386,-9.7837e-05,-4.915e-05,-9.0649e-06,-4.4993e-05,6.5636e-06,-1.7814e-05,9.9695e-05,4.3437e-05,1.4465e-05,9.9681e-06,-8.1904e-06,-5.1649e-05,1
290.51,211.37,142.06,439.11,612.82,136.72,7.388,0.00083467,0.055706,0.85955,2.0556,0.61641,1.6621,0.72677,0.82224,0.90707,0.74859,0.74681,0.48725,0.33423,0.41358,0.33426,0.24736,0.0028471,6.7588e-05,0.00029318,-0.00011968,-0.00020208,-0.00022745,-2.2929e-05,7.7914e-05,-0.00014655,-0.00022779,6.516e-05,0.00015208,-0.00012924,-4.8105e-05,-4.3388e-05,1.3181e-05,3.7972e-05,-1.0958e-06,-6.1e-05,-4.6706e-05,-2.2665e-05,-3.9855e-05,-1.5362e-05,-1.8023e-05,-3.1453e-05,-1.4906e-05,-1
290.11,225.85,128.63,451.82,960.06,125.22,5.1273,-0.032485,0.070301,0.91386,2.979,1.1874,1.5896,0.99167,0.99321,0.83076,0.81994,0.60842,0.60096,0.42855,0.34546,0.30298,0.16115,3.4935e-05,-0.00032253,-0.00057972,1.8759e-05,7.4711e-06,-0.0001053,-0.00023162,-0.00010666,7.5358e-05,6.9461e-05,-0.00010397,-0.00026366,0.00013864,0.00017256,1.4063e-05,4.6302e-05,1.5484e-05,1.1434e-05,4.6925e-06,6.3184e-05,-3.5003e-05,7.7358e-06,5.4217e-05,-2.1558e-05,-1.2718e-05,3.419e-05,-1
133.52,116.16,47.894,219.22,890.59,134.34,6.9975,0.01047,0.031619,0.90479,2.7075,0.88462,1.4351,0.83473,0.95933,0.72414,0.69809,0.6675,0.50761,0.58783,0.3846,0.24029,0.39218,-0.00054172,-0.00048597,-0.00025619,-3.2579e-05,-8.1379e-05,-0.00021586,-0.00023306,0.00014626,0.00021428,-3.6599e-05,-0.0002131,0.00014616,0.0001004,-4.2547e-05,-5.7785e-07,-6.0576e-05,-7.9584e-07,3.8632e-05,3.7816e-06,-1.5463e-05,1.681e-05,4.7826e-05,9.346e-06,-1.8336e-05,-2.445e-06,-8.987e-07,1
77.565,58.442,35.424,119.74,611.13,107.51,6.9618,0.022958,0.049693,0.98674,2.5149,1.1976,1.0467,0.77463,0.97706,0.77291,0.70655,0.65945,0.55734,0.53265,0.41724,0.32167,0.21738,0.00087157,0.0013367,-0.0001025,0.00033425,-0.00057286,0.00032809,-4.9874e-05,-0.00043586,0.00012943,-0.00029377,-0.00025322,0.00015317,0.00014884,-4.9101e-05,-4.4659e-05,-5.2893e-05,-4.6683e-05,6.973e-05,-1.384e-05,-9.6494e-05,-1.8372e-05,-5.7103e-05,1.2827e-05,-4.6279e-05,-1.3506e-05,-2.2643e-05,-1
227.28,193.46,89.789,364.89,668.6,100.41,5.7259,-0.0027701,0.057078,1.033,2.4315,0.66147,1.2562,0.85198,1.0561,0.70028,0.72626,0.69097,0.63476,0.39128,0.39788,0.31615,0.15616,-0.00039477,-4.4532e-05,8.2853e-05,0.00020417,9.749e-05,0.00014748,-0.00011411,0.00015139,-0.00033166,-3.3794e-05,0.00023881,-0.0001275,-2.0784e-05,8.4257e-06,0.00011331,0.00010507,1.5029e-05,-0.00013831,-6.2881e-05,-3.6255e-05,-2.5915e-05,3.8583e-05,4.7756e-06,-2.5931e-05,8.2041e-06,2.7756e-05,-1
81.729,88.988,24.094,139.43,913.81,112.1,6.4981,-0.044515,0.061721,0.84319,2.7737,0.81625,1.5468,0.95305,0.89229,0.85926,0.79578,0.60843,0.57388,0.45301,0.36624,0.27365,0.20304,-1.211e-05,0.00017821,-5.1098e-05,6.8686e-05,3.0526e-05,2.9072e-05,-2.89e-05,5.9091e-05,0.00021795,5.0269e-05,6.2863e-05,0.00010336,7.321e-05,-2.7313e-06,3.1925e-05,4.918e-05,6.5698e-06,-3.9177e-05,-1.6655e-05,2.8102e-05,2.2779e-06,1.1332e-05,3.6442e-06,1.354e-05,3.2764e-06,-6.8248e-06,-1
228.05,178.51,91.485,364.73,628.72,80.88,6.8024,-0.02693,0.033474,1.0171,2.8825,0.94597,1.2625,0.93104,1.0296,0.89771,0.7805,0.62481,0.6306,0.44267,0.34594,0.30313,0.22636,0.00010695,-0.00011906,0.00018427,0.00019808,-7.5734e-05,-0.00025788,6.8252e-05,6.0196e-05,-4.8836e-05,3.4892e-05,-9.6259e-05,-9.0631e-05,1.5882e-05,-4.6722e-05,-6.8446e-05,6.6697e-05,-1.5823e-06,5.649e-05,6.1815e-05,-1.9807e-05,-3.3199e-05,2.5914e-05,1.1302e-05,3.8419e-05,3.1779e-06,-4.2868e-05,-1
135.46,116.44,51.966,219.11,790.1,169.7,8.3634,0.0011397,0.097197,0.79071,2.947,1.0331,1.2002,1.1568,1.0016,0.78376,0.75711,0.64597,0.65092,0.44616,0.38112,0.29516,0.20907,-0.00069778,-0.00060032,-0.00061292,0.00064507,-0.00033724,-0.00015683,-9.9458e-06,6.3798e-05,0.00037088,0.00022234,4.8439e-05,0.0001482,-7.6549e-05,9.1725e-05,-9.7748e-06,0.00014155,0.00015459,2.4884e-05,8.1188e-05,6.1728e-05,1.0062e-05,8.7589e-05,8.5312e-05,-1.2662e-05,-6.885e-06,-8.1164e-05,1
231.57,147.46,118.9,344.39,1090.9,133.91,7.343,-0.0043255,0.09572,0.99013,3.1027,1.0899,1.4379,0.8744,0.99899,0.8459,0.73304,0.67498,0.54104,0.46627,0.3934,0.28067,0.24032,-0.00044042,-8.5598e-05,4.0438e-05,0.00019366,-0.00012534,-0.00015299,-0.00020284,8.017e-06,3.8252e-05,-9.3992e-05,0.00016118,-0.00010211,-0.0001988,-7.5738e-05,6.9058e-06,-6.3962e-05,9.7422e-07,-2.1244e-05,-4.2281e-05,2.1474e-05,-1.735e-05,-4.2274e-05,1.2358e-05,-1.7251e-05,-1.5605e-05,2.8288e-05,-1
287.33,251.41,108.67,466.2,667.07,110.06,6.2793,0.021186,0.033258,0.89321,2.9993,1.0267,1.5015,0.96556,1.0093,0.7773,0.76925,0.62334,0.57529,0.44787,0.38456,0.2866,0.21712,0.00018844,-0.00022042,0.00018027,-5.1568e-05,-8.1683e-05,-3.3866e-05,-2.2789e-05,3.3257e-05,-7.7649e-05,3.4278e-05,-2.2809e-05,-0.00010454,-8.9002e-05,4.4246e-05,6.0322e-05,-7.6919e-05,3.0341e-05,-2.2725e-05,1.0829e-05,2.0954e-05,-2.9242e-05,1.2021e-06,-7.1742e-06,-1.1309e-06,-1.9585e-05,1.449e-05,-1
244.25,243.46,58.609,430.25,806.72,171.68,6.1328,-0.01448,0.081008,0.85253,3.0363,0.85647,1.4597,0.86556,0.97853,0.83319,0.70135,0.6565,0.58202,0.50634,0.35375,0.31372,0.22733,-0.00063214,-0.00091489,6.4562e-05,-0.00054628,-0.0001152,0.00016524,-0.00013877,2.8919e-05,-0.00010779,-0.00011555,1.7126e-05,-0.00015883,-3.4783e-05,5.0758e-05,6.2238e-06,-5.5857e-06,4.1225e-05,5.2615e-05,6.2783e-05,-2.8528e-05,-2.2059e-05,1.9875e-06,7.8424e-07,1.7774e-05,-3.7949e-05,5.4284e-05,1
119.31,133.58,32.546,206.2,629.13,178.11,7.8557,-0.021739,0.043002,0.81313,2.5699,0.99359,1.4566,0.93993,0.9833,0.76602,0.6472,0.70928,0.52034,0.41442,0.41274,0.29231,0.17791,0.0023217,0.00036342,0.00039563,0.00042684,-4.9063e-05,-3.0623e-05,0.00011985,-0.00019462,-0.00013296,-3.137e-05,0.00019588,-8.8665e-05,9.2262e-05,-0.00016196,1.8267e-05,-1.8789e-06,5.5385e-06,-4.4567e-05,2.9095e-05,6.9166e-05,-2.9571e-06,-8.9509e-05,4.689e-06,-1.4307e-05,1.2343e-05,2.0705e-05,1
208.4,350.65,60.754,356.27,599.66,126.89,5.798,-0.021844,0.050724,0.72209,3.1848,0.91609,1.2614,1.0062,0.93659,0.73902,0.63551,0.6114,0.55527,0.41432,0.42587,0.31463,0.16917,1.9108e-05,-0.00015352,6.8053e-06,9.1861e-05,4.034e-05,3.3907e-05,2.7736e-05,-1.5029e-05,1.0169e-05,8.3029e-05,0.00010986,6.1226e-05,2.9998e-05,3.2737e-05,9.9521e-06,1.1815e-05,2.2711e-05,1.1934e-05,2.394e-06,1.0185e-05,3.6344e-06,4.2206e-06,1.0366e-05,1.1902e-06,3.3774e-06,1.3219e-05,1
136.29,150.3,46.957,225.8,1331.2,151.63,7.6358,-0.018125,0.054587,0.92578,3.0215,1.0434,1.2597,0.86727,1.188,0.76047,0.69911,0.6992,0.59083,0.50543,0.38681,0.28866,0.24044,-0.00015651,-4.247e-05,-0.00028386,-0.00044335,0.00026618,-0.00018267,-9.922e-05,1.4452e-05,8.9183e-05,0.00023395,-0.00023064,-0.0001228,7.0471e-06,0.00029916,7.3372e-05,9.9086e-06,2.2203e-05,-5.1014e-05,1.4363e-05,-2.04e-05,7.5717e-06,-5.4739e-05,4.9371e-05,3.7698e-05,3.1344e-05,1.6939e-05,1
275.55,196.72,128.41,422.79,601.99,129.21,7.1349,-0.038214,0.052471,0.89586,2.3238,0.69538,1.2019,0.80812,1.1731,0.6522,0.76096,0.86256,0.64555,0.36633,0.35032,0.3504,0.09917,0.0015891,-0.0010486,-0.00032539,-0.00092992,0.00088166,-0.00021838,5.4752e-05,0.00059493,0.00013316,-0.00019073,4.9883e-06,0.00017619,-0.00036804,3.9799e-05,-1.6562e-06,6.4643e-05,-6.5235e-06,3.7131e-05,1.6731e-05,1.8358e-05,0.00015283,7.5979e-05,-1.9848e-05,-4.124e-05,8.4707e-05,4.9875e-05,-1
136.05,106.07,48.803,223.4,482.62,159.17,6.467,-0.0087053,0.054129,0.84137,3.5358,1.0665,1.3624,0.99229,0.96978,0.75789,0.7018,0.70934,0.61294,0.43881,0.32186,0.23802,0.16246,9.213e-05,7.1083e-07,0.00041797,0.00010336,0.00013965,9.228e-05,9.4737e-05,0.00012613,9.6467e-05,7.8534e-05,3.1153e-06,-2.5378e-05,-6.8793e-05,9.3419e-05,-6.55e-05,2.0752e-05,-8.7295e-06,8.2752e-05,9.859e-07,-5.6344e-05,-7.0825e-06,-4.1961e-07,5.1505e-05,3.5623e-05,-1.9864e-06,5.1975e-05,1
84.793,126.36,19.432,150.26,1267.3,128.65,6.3489,0.005076,0.058591,0.84241,2.9851,0.90483,1.4323,0.88433,0.91899,0.79781,0.76164,0.62685,0.5493,0.50748,0.43162,0.31565,0.29006,7.8575e-05,-4.3733e-05,0.0004505,0.0002122,0.00015651,0.00034498,5.4e-05,-6.7329e-06,0.00020167,3.7496e-05,0.00014898,6.9101e-05,-0.00012529,1.7351e-05,-3.9412e-05,5.3498e-05,2.0523e-06,6.3002e-05,1.6969e-05,-1.3698e-05,1.5457e-05,2.1677e-05,-1.232e-05,3.4176e-05,2.0104e-05,-3.521e-05,1
270.92,263.91,81.562,460.73,2018.2,195.94,5.2707,0.059599,0.070357,0.8336,3.0319,1.0687,1.3839,1.0275,0.97867,0.83496,0.71814,0.63731,0.56421,0.44921,0.37698,0.27958,0.18895,-0.0005892,-0.00021095,-0.00056204,-0.00042406,-0.00037044,-0.00050223,-5.0287e-05,-0.00012853,-0.00033475,-0.00023395,5.2672e-05,0.00018126,0.00012129,1.3927e-06,-0.00012198,-3.334e-05,-4.4996e-05,2.569e-06,1.0432e-05,-0.00010402,-2.4697e-05,-8.4066e-08,1.7837e-05,-3.3498e-05,-7.2192e-05,-2.883e-05,-1
196.04,171.41,70.34,321.97,702.7,163.94,6.9524,-0.0035108,0.069488,0.99903,2.2586,0.92339,1.1758,0.90895,0.86114,0.66141,0.74262,0.65908,0.57353,0.4456,0.40618,0.29246,0.23833,0.0020935,-0.0023252,0.0011173,-0.0005837,0.00043113,5.6033e-05,-0.00033003,0.00054306,0.00030234,-0.00045734,-0.00018373,0.00034921,-9.1004e-05,-0.00021594,0.00066899,0.00011173,0.00031785,0.00019477,8.4928e-05,0.00014038,-3.658e-05,-1.1654e-05,4.4949e-05,-3.1166e-05,9.0831e-05,-5.5398e-05,-1
366.15,314.11,138.66,593.99,483.46,146.38,7.5783,-0.028852,0.046293,0.79911,3.1589,0.71401,1.22,0.94791,0.83827,0.76395,0.59411,0.71422,0.72841,0.44369,0.28969,0.24974,0.29738,0.00016373,0.00016644,-0.00051024,-3.0267e-05,-6.306e-05,-5.6455e-05,0.00016775,0.00032888,-2.4432e-05,-0.00030191,0.00040441,0.00068253,0.00028525,0.00010789,-4.8473e-05,-3.5672e-05,1.5744e-05,3.4658e-05,6.3655e-05,2.8204e-05,1.6372e-05,-6.2937e-05,-3.2615e-05,-6.245e-06,4.0638e-07,4.7685e-06,1
11.276,11.832,2.9687,19.604,562.12,101.73,5.6242,0.037541,0.042152,0.51708,3.7927,1.2932,1.3307,1.0576,1.0338,0.87972,0.76898,0.60835,0.55132,0.46982,0.39824,0.27176,0.13888,0.00018231,0.00031113,-2.2146e-05,0.00015283,0.00018765,-4.933e-05,-5.994e-05,1.9315e-05,2.1702e-05,4.5218e-05,5.3718e-05,7.7115e-05,0.00014156,1.2713e-05,-3.6728e-05,-3.3983e-05,-3.2384e-05,-4.3599e-05,-2.5776e-05,-6.1488e-06,1.1645e-05,1.5718e-05,-2.2895e-05,-3.3496e-05,9.3931e-06,1.9807e-05,1
323.33,302.61,120.67,526.21,734.67,93.637,6.6258,-0.02967,0.033544,0.91073,3.0412,1.1381,1.4968,0.95152,0.9498,0.8128,0.809,0.59518,0.5613,0.45171,0.37021,0.31021,0.23124,0.00035624,-0.0003623,3.1564e-05,0.00013872,5.5131e-05,-8.7672e-05,-0.00011835,2.7317e-05,7.3501e-05,-1.0688e-05,-0.00011011,-6.4651e-05,8.1381e-05,1.933e-05,1.9544e-07,2.3709e-05,2.7205e-05,2.7885e-05,-5.102e-06,4.817e-06,1.9461e-05,1.7759e-05,-1.0251e-05,-6.8118e-06,1.0169e-05,9.3646e-06,-1
123.39,104.5,47.452,199.41,612.14,113.34,6.0843,0.012713,0.043446,1.0069,2.4192,0.96777,1.3065,0.94356,0.9387,0.73036,0.74715,0.76128,0.58374,0.47269,0.30566,0.29815,0.26496,-0.0001399,0.00051647,8.3937e-05,0.00035511,-0.00026668,-0.00011799,0.00021341,-0.00018031,-4.9626e-05,0.0001113,5.228e-05,-8.2329e-05,-0.00018826,2.8788e-05,-1.141e-05,-7.8088e-06,-4.9594e-05,9.2358e-05,3.2862e-05,3.2109e-05,9.2766e-05,1.4593e-05,1.2575e-05,-3.478e-05,-2.8021e-05,-6.1099e-05,-1
